"game_id","team_id","HoA","won","settled_in","head_coach","goals","shots","hits","pim","powerPlayOpportunities","powerPlayGoals","faceOffWinPercentage","giveaways","takeaways"
"2017030153","18","away",FALSE,"REG","Peter Laviolette",3,32,38,16,3,1,58.1,7,7
"2017030153","21","home",TRUE,"REG","Jared Bednar",5,34,32,12,5,0,41.9,6,6
"2017030154","18","away",TRUE,"REG","Peter Laviolette",3,34,30,14,3,0,61.4,0,11
"2017030154","21","home",FALSE,"REG","Jared Bednar",2,33,36,10,5,1,38.6,8,6
"2017030155","21","away",TRUE,"REG","Jared Bednar",2,27,17,6,2,0,38.7,13,3
"2017030155","18","home",FALSE,"REG","Peter Laviolette",1,45,16,4,3,0,61.3,14,7
"2017030156","18","away",TRUE,"REG","Peter Laviolette",5,37,36,4,3,0,63.2,4,4
"2017030156","21","home",FALSE,"REG","Jared Bednar",0,22,30,20,0,0,36.8,4,4
"2017030411","15","away",FALSE,"REG","Barry Trotz",4,28,38,4,1,0,48.4,8,9
"2017030411","54","home",TRUE,"REG","Gerard Gallant",6,34,25,4,1,1,51.6,9,22
"2017030412","15","away",TRUE,"REG","Barry Trotz",3,26,46,14,2,1,41.5,4,6
"2017030412","54","home",FALSE,"REG","Gerard Gallant",2,39,39,23,5,1,58.5,12,19
"2017030413","54","away",FALSE,"REG","Gerard Gallant",1,22,31,8,2,0,37.1,7,10
"2017030413","15","home",TRUE,"REG","Barry Trotz",3,26,38,4,4,0,62.9,21,12
"2017030414","54","away",FALSE,"REG","Gerard Gallant",2,30,39,32,4,0,51.6,7,8
"2017030414","15","home",TRUE,"REG","Barry Trotz",6,23,29,20,5,3,48.4,18,18
"2017030415","15","away",TRUE,"REG","Barry Trotz",4,33,27,8,4,1,47.5,6,10
"2017030415","54","home",FALSE,"REG","Gerard Gallant",3,31,39,12,2,1,52.5,15,22
"2017030221","5","away",TRUE,"REG","Mike Sullivan",3,25,24,2,2,0,43.1,14,10
"2017030221","15","home",FALSE,"REG","Barry Trotz",2,34,44,4,1,0,56.9,14,9
"2017030222","5","away",FALSE,"REG","Mike Sullivan",1,33,31,10,3,0,56.4,4,5
"2017030222","15","home",TRUE,"REG","Barry Trotz",4,32,33,10,3,1,43.6,17,16
"2017030223","15","away",TRUE,"REG","Barry Trotz",4,22,41,12,4,1,39,4,7
"2017030223","5","home",FALSE,"REG","Mike Sullivan",3,22,52,12,4,1,61,9,6
"2017030224","15","away",FALSE,"REG","Barry Trotz",1,21,43,13,3,1,50,5,3
"2017030224","5","home",TRUE,"REG","Mike Sullivan",3,24,25,11,4,2,50,11,5
"2017030225","5","away",FALSE,"REG","Mike Sullivan",3,39,28,6,5,2,50.7,12,7
"2017030225","15","home",TRUE,"REG","Barry Trotz",6,32,26,10,3,1,49.3,15,7
"2017030226","15","away",TRUE,"OT","Barry Trotz",2,30,36,2,1,0,38.1,4,4
"2017030226","5","home",FALSE,"OT","Mike Sullivan",1,22,33,2,1,0,61.9,15,9
"2017030161","30","away",FALSE,"REG","Bruce Boudreau",2,20,31,4,1,0,45.6,15,3
"2017030161","52","home",TRUE,"REG","Paul Maurice",3,40,39,2,2,1,54.4,16,4
"2017030162","30","away",FALSE,"REG","Bruce Boudreau",1,17,23,40,4,1,62.3,10,3
"2017030162","52","home",TRUE,"REG","Paul Maurice",4,44,38,42,3,0,37.7,6,6
"2017030163","52","away",FALSE,"REG","Paul Maurice",2,31,26,6,5,1,47.8,7,3
"2017030163","30","home",TRUE,"REG","Bruce Boudreau",6,29,19,10,3,2,52.2,8,3
"2017030164","52","away",TRUE,"REG","Paul Maurice",2,28,24,4,1,0,51.9,3,8
"2017030164","30","home",FALSE,"REG","Bruce Boudreau",0,30,19,2,2,0,48.1,11,5
"2017030165","30","away",FALSE,"REG","Bruce Boudreau",0,30,14,4,3,0,34,11,2
"2017030165","52","home",TRUE,"REG","Paul Maurice",5,26,30,6,2,1,66,12,5
"2012030211","9","away",FALSE,"REG","Paul MacLean",1,36,26,36,5,0,54.4,4,3
"2012030211","5","home",TRUE,"REG","Dan Bylsma",4,30,40,18,4,2,45.6,4,4
"2012030212","9","away",FALSE,"REG","Paul MacLean",3,22,41,14,2,1,53,3,3
"2012030212","5","home",TRUE,"REG","Dan Bylsma",4,42,21,6,6,1,47,7,9
"2012030213","5","away",FALSE,"OT","Dan Bylsma",1,50,36,8,6,0,48.5,7,17
"2012030213","9","home",TRUE,"OT","Paul MacLean",2,48,47,14,3,0,51.5,20,6
"2012030214","5","away",TRUE,"REG","Dan Bylsma",7,42,26,8,5,2,47.7,7,2
"2012030214","9","home",FALSE,"REG","Paul MacLean",3,33,39,10,4,1,52.3,9,6
"2012030215","9","away",FALSE,"REG","Paul MacLean",2,31,18,12,5,0,42,4,2
"2012030215","5","home",TRUE,"REG","Dan Bylsma",6,33,17,14,4,1,58,4,4
"2012030141","10","away",FALSE,"REG","Randy Carlyle",1,20,37,39,3,1,53.7,9,3
"2012030141","6","home",TRUE,"REG","Claude Julien",4,40,30,13,5,1,46.3,9,6
"2012030142","10","away",TRUE,"REG","Randy Carlyle",4,32,44,7,4,1,35.5,11,4
"2012030142","6","home",FALSE,"REG","Claude Julien",2,41,35,13,1,0,64.5,4,4
"2012030143","6","away",TRUE,"REG","Claude Julien",5,38,51,14,3,0,60,20,5
"2012030143","10","home",FALSE,"REG","Randy Carlyle",2,47,48,10,5,2,40,24,10
"2012030144","6","away",TRUE,"OT","Claude Julien",4,45,49,8,5,2,54.7,24,7
"2012030144","10","home",FALSE,"OT","Randy Carlyle",3,48,71,10,4,0,45.3,33,9
"2012030145","10","away",TRUE,"REG","Randy Carlyle",2,33,46,6,1,0,44.3,6,8
"2012030145","6","home",FALSE,"REG","Claude Julien",1,44,39,4,2,0,55.7,9,6
"2012030146","6","away",FALSE,"REG","Claude Julien",1,30,50,2,2,0,66.7,18,5
"2012030146","10","home",TRUE,"REG","Randy Carlyle",2,26,58,4,1,0,33.3,17,17
"2012030147","10","away",FALSE,"OT","Randy Carlyle",4,28,47,8,3,1,29.5,13,10
"2012030147","6","home",TRUE,"OT","Claude Julien",5,35,46,10,2,0,70.5,10,6
"2012030241","28","away",FALSE,"REG","Todd McLellan",0,35,37,2,3,0,51.6,11,5
"2012030241","26","home",TRUE,"REG","Darryl Sutter",2,20,39,6,1,0,48.4,11,6
"2012030242","28","away",FALSE,"REG","Todd McLellan",3,31,31,12,4,0,67.7,10,2
"2012030242","26","home",TRUE,"REG","Darryl Sutter",4,31,38,8,6,3,32.3,5,2
"2012030243","26","away",FALSE,"OT","Darryl Sutter",1,27,34,22,2,0,47.8,8,2
"2012030243","28","home",TRUE,"OT","Todd McLellan",2,40,41,6,5,2,52.2,22,9
"2012030244","26","away",FALSE,"REG","Darryl Sutter",1,23,53,8,3,1,43.3,7,1
"2012030244","28","home",TRUE,"REG","Todd McLellan",2,23,36,6,4,1,56.7,14,12
"2012030245","28","away",FALSE,"REG","Todd McLellan",0,24,24,6,3,0,48.6,9,2
"2012030245","26","home",TRUE,"REG","Darryl Sutter",3,29,51,6,3,0,51.4,7,4
"2012030246","26","away",FALSE,"REG","Darryl Sutter",1,25,41,10,2,0,41.5,6,3
"2012030246","28","home",TRUE,"REG","Todd McLellan",2,26,22,4,5,1,58.5,14,8
"2012030247","28","away",FALSE,"REG","Todd McLellan",1,26,30,8,2,0,54.5,15,5
"2012030247","26","home",TRUE,"REG","Darryl Sutter",2,18,39,6,3,1,45.5,18,6
"2012030411","6","away",FALSE,"OT","Claude Julien",3,54,59,6,3,1,50.9,5,16
"2012030411","16","home",TRUE,"OT","Joel Quenneville",4,63,61,6,3,0,49.1,18,24
"2012030412","6","away",TRUE,"OT","Claude Julien",2,28,50,6,2,0,54.2,8,4
"2012030412","16","home",FALSE,"OT","Joel Quenneville",1,34,34,4,3,0,45.8,16,17
"2012030413","16","away",FALSE,"REG","Joel Quenneville",0,28,25,15,5,0,28.6,6,2
"2012030413","6","home",TRUE,"REG","Claude Julien",2,35,31,17,4,1,71.4,8,6
"2012030414","16","away",TRUE,"OT","Joel Quenneville",6,47,34,12,4,1,49.4,6,4
"2012030414","6","home",FALSE,"OT","Claude Julien",5,33,44,10,5,2,50.6,9,8
"2012030415","6","away",FALSE,"REG","Claude Julien",1,25,53,8,0,0,42.1,9,9
"2012030415","16","home",TRUE,"REG","Joel Quenneville",3,32,22,4,2,0,57.9,9,21
"2012030416","16","away",TRUE,"REG","Joel Quenneville",3,31,27,8,2,0,43.8,6,7
"2012030416","6","home",FALSE,"REG","Claude Julien",2,25,37,4,4,0,56.2,7,3
"2012030171","28","away",TRUE,"REG","Todd McLellan",3,28,26,6,4,1,57.1,2,4
"2012030171","23","home",FALSE,"REG","Alain Vigneault",1,31,40,10,2,0,42.9,8,3
"2012030172","28","away",TRUE,"OT","Todd McLellan",3,33,27,6,5,0,47.9,5,9
"2012030172","23","home",FALSE,"OT","Alain Vigneault",2,31,45,10,3,1,52.1,7,10
"2012030173","23","away",FALSE,"REG","Alain Vigneault",2,30,41,22,2,0,42.3,16,8
"2012030173","28","home",TRUE,"REG","Todd McLellan",5,38,33,8,8,3,57.7,14,13
"2012030174","23","away",FALSE,"OT","Alain Vigneault",3,35,20,24,3,1,38.4,10,9
"2012030174","28","home",TRUE,"OT","Todd McLellan",4,47,21,6,7,3,61.6,21,16
"2013030311","3","away",TRUE,"REG","Alain Vigneault",7,28,22,6,7,3,51.4,14,5
"2013030311","8","home",FALSE,"REG","Michel Therrien",2,22,24,24,3,0,48.6,16,5
"2013030312","3","away",TRUE,"REG","Alain Vigneault",3,30,35,12,3,1,45.8,14,2
"2013030312","8","home",FALSE,"REG","Michel Therrien",1,41,31,10,4,0,54.2,11,2
"2013030313","8","away",TRUE,"OT","Michel Therrien",3,25,27,9,2,0,50,13,6
"2013030313","3","home",FALSE,"OT","Alain Vigneault",2,37,26,19,2,0,50,11,10
"2013030314","8","away",FALSE,"OT","Michel Therrien",2,29,18,8,8,1,39.2,10,7
"2013030314","3","home",TRUE,"OT","Alain Vigneault",3,29,23,18,3,0,60.8,13,8
"2013030315","3","away",FALSE,"REG","Alain Vigneault",4,27,27,24,7,1,47.8,10,3
"2013030315","8","home",TRUE,"REG","Michel Therrien",7,28,29,37,4,1,52.2,10,5
"2013030316","8","away",FALSE,"REG","Michel Therrien",0,18,19,8,2,0,60.7,8,5
"2013030316","3","home",TRUE,"REG","Alain Vigneault",1,32,23,4,4,0,39.3,11,10
"2015030241","18","away",FALSE,"REG","Peter Laviolette",2,31,32,24,2,1,46,13,6
"2015030241","28","home",TRUE,"REG","Peter DeBoer",5,38,42,8,3,2,54,18,15
"2015030242","18","away",FALSE,"REG","Peter Laviolette",2,39,46,4,3,0,48.4,20,5
"2015030242","28","home",TRUE,"REG","Peter DeBoer",3,25,26,6,2,1,51.6,13,9
"2015030243","28","away",FALSE,"REG","Peter DeBoer",1,27,28,14,4,0,42.6,5,6
"2015030243","18","home",TRUE,"REG","Peter Laviolette",4,25,37,12,5,2,57.4,6,11
"2015030244","28","away",FALSE,"OT","Peter DeBoer",3,47,34,12,5,1,43.1,5,10
"2015030244","18","home",TRUE,"OT","Peter Laviolette",4,45,39,12,5,0,56.9,19,7
"2015030245","18","away",FALSE,"REG","Peter Laviolette",1,25,37,28,3,0,54.2,17,2
"2015030245","28","home",TRUE,"REG","Peter DeBoer",5,29,40,8,3,1,45.8,22,13
"2015030246","28","away",FALSE,"OT","Peter DeBoer",3,18,23,4,1,1,41.5,10,2
"2015030246","18","home",TRUE,"OT","Peter Laviolette",4,32,39,4,1,0,58.5,12,5
"2015030247","18","away",FALSE,"REG","Peter Laviolette",0,20,46,6,1,0,50.8,21,4
"2015030247","28","home",TRUE,"REG","Peter DeBoer",5,27,31,2,3,2,49.2,12,10
"2015030211","2","away",TRUE,"REG","Jack Capuano",5,22,29,4,4,1,60.4,7,4
"2015030211","14","home",FALSE,"REG","Jon Cooper",3,36,33,8,2,0,39.6,13,2
"2015030212","2","away",FALSE,"REG","Jack Capuano",1,20,33,18,5,1,46.4,7,3
"2015030212","14","home",TRUE,"REG","Jon Cooper",4,31,31,16,6,1,53.6,8,12
"2015030213","14","away",TRUE,"OT","Jon Cooper",5,41,34,10,4,1,41.5,4,4
"2015030213","2","home",FALSE,"OT","Jack Capuano",4,39,44,10,4,1,58.5,12,14
"2015030214","14","away",TRUE,"OT","Jon Cooper",2,24,29,6,3,0,43.1,13,15
"2015030214","2","home",FALSE,"OT","Jack Capuano",1,28,45,6,3,1,56.9,13,12
"2015030215","2","away",FALSE,"REG","Jack Capuano",0,28,36,14,2,0,42.3,6,4
"2015030215","14","home",TRUE,"REG","Jon Cooper",4,25,24,8,5,1,57.7,4,5
"2013030231","30","away",FALSE,"REG","Mike Yeo",2,32,37,8,3,0,44.8,8,3
"2013030231","16","home",TRUE,"REG","Joel Quenneville",5,22,24,6,4,2,55.2,9,2
"2013030232","30","away",FALSE,"REG","Mike Yeo",1,19,32,4,1,0,50.9,5,4
"2013030232","16","home",TRUE,"REG","Joel Quenneville",4,22,23,2,2,0,49.1,8,4
"2013030233","16","away",FALSE,"REG","Joel Quenneville",0,19,8,8,2,0,46.6,6,8
"2013030233","30","home",TRUE,"REG","Mike Yeo",4,18,22,4,4,1,53.4,7,7
"2013030234","16","away",FALSE,"REG","Joel Quenneville",2,20,7,10,2,0,42.4,4,4
"2013030234","30","home",TRUE,"REG","Mike Yeo",4,31,22,4,5,1,57.6,6,15
"2013030235","30","away",FALSE,"REG","Mike Yeo",1,28,48,6,1,0,43.3,7,6
"2013030235","16","home",TRUE,"REG","Joel Quenneville",2,28,31,4,2,1,56.7,11,5
"2013030236","16","away",TRUE,"OT","Joel Quenneville",2,27,12,6,1,0,41.8,5,6
"2013030236","30","home",FALSE,"OT","Mike Yeo",1,35,20,2,3,0,58.2,9,9
"2013030221","3","away",TRUE,"OT","Alain Vigneault",3,27,26,8,4,0,52.2,4,1
"2013030221","5","home",FALSE,"OT","Dan Bylsma",2,36,23,8,4,0,47.8,11,5
"2013030222","3","away",FALSE,"REG","Alain Vigneault",0,22,32,10,4,0,47,3,3
"2013030222","5","home",TRUE,"REG","Dan Bylsma",3,35,35,12,3,1,53,8,7
"2013030223","5","away",TRUE,"REG","Dan Bylsma",2,15,16,10,1,0,55.9,8,9
"2013030223","3","home",FALSE,"REG","Alain Vigneault",0,35,32,2,5,0,44.1,20,11
"2013030224","5","away",TRUE,"REG","Dan Bylsma",4,27,29,4,3,0,63.3,8,7
"2013030224","3","home",FALSE,"REG","Alain Vigneault",2,15,28,6,2,0,36.7,25,9
"2013030225","3","away",TRUE,"REG","Alain Vigneault",5,35,28,14,3,2,40.3,8,3
"2013030225","5","home",FALSE,"REG","Dan Bylsma",1,32,18,12,4,0,59.7,8,4
"2013030226","5","away",FALSE,"REG","Dan Bylsma",1,37,20,26,4,0,57.4,13,10
"2013030226","3","home",TRUE,"REG","Alain Vigneault",3,29,31,12,6,0,42.6,16,12
"2013030227","3","away",TRUE,"REG","Alain Vigneault",2,20,33,4,2,1,44.9,1,5
"2013030227","5","home",FALSE,"REG","Dan Bylsma",1,36,27,6,1,0,55.1,10,5
"2016030181","28","away",TRUE,"OT","Peter DeBoer",3,44,34,8,6,1,56.8,16,18
"2016030181","22","home",FALSE,"OT","Todd McLellan",2,19,49,14,3,1,43.2,23,9
"2016030182","28","away",FALSE,"REG","Peter DeBoer",0,16,21,8,6,0,55.1,11,5
"2016030182","22","home",TRUE,"REG","Todd McLellan",2,36,41,12,4,0,44.9,18,16
"2016030183","22","away",TRUE,"REG","Todd McLellan",1,22,37,4,1,0,47.6,20,7
"2016030183","28","home",FALSE,"REG","Peter DeBoer",0,23,58,2,2,0,52.4,21,5
"2016030184","22","away",FALSE,"REG","Todd McLellan",0,23,34,27,4,0,41,17,3
"2016030184","28","home",TRUE,"REG","Peter DeBoer",7,32,22,8,8,4,59,11,7
"2016030185","28","away",FALSE,"OT","Peter DeBoer",3,30,20,6,1,0,40.6,19,8
"2016030185","22","home",TRUE,"OT","Todd McLellan",4,48,33,2,3,1,59.4,26,13
"2016030186","22","away",TRUE,"REG","Todd McLellan",3,21,27,6,1,0,43.4,12,2
"2016030186","28","home",FALSE,"REG","Peter DeBoer",1,28,26,2,3,0,56.6,21,6
"2016030321","18","away",TRUE,"OT","Peter Laviolette",3,46,27,8,5,0,43.7,18,9
"2016030321","24","home",FALSE,"OT","Randy Carlyle",2,29,28,10,4,0,56.3,17,4
"2016030322","18","away",FALSE,"REG","Peter Laviolette",3,33,19,4,3,0,47.7,12,11
"2016030322","24","home",TRUE,"REG","Randy Carlyle",5,27,20,6,2,1,52.3,13,7
"2016030323","24","away",FALSE,"REG","Randy Carlyle",1,20,24,13,2,1,44.4,13,5
"2016030323","18","home",TRUE,"REG","Peter Laviolette",2,40,32,19,4,1,55.6,10,7
"2016030324","24","away",TRUE,"OT","Randy Carlyle",3,37,30,10,2,0,53.3,12,12
"2016030324","18","home",FALSE,"OT","Peter Laviolette",2,34,30,4,5,0,46.7,10,6
"2016030325","18","away",TRUE,"REG","Peter Laviolette",3,29,25,24,2,1,46.6,13,7
"2016030325","24","home",FALSE,"REG","Randy Carlyle",1,33,32,22,4,0,53.4,15,6
"2016030326","24","away",FALSE,"REG","Randy Carlyle",3,41,21,29,4,0,62.3,11,7
"2016030326","18","home",TRUE,"REG","Peter Laviolette",6,18,17,8,3,0,37.7,15,15
"2015030121","17","away",FALSE,"REG","Jeff Blashill",2,36,35,18,5,0,44.6,4,8
"2015030121","14","home",TRUE,"REG","Jon Cooper",3,34,37,18,4,0,55.4,10,9
"2015030122","17","away",FALSE,"REG","Jeff Blashill",2,32,30,68,5,1,51.4,9,5
"2015030122","14","home",TRUE,"REG","Jon Cooper",5,31,30,51,7,1,48.6,8,7
"2015030123","14","away",FALSE,"REG","Jon Cooper",0,16,30,40,3,0,49.1,6,2
"2015030123","17","home",TRUE,"REG","Jeff Blashill",2,30,30,20,7,0,50.9,8,5
"2015030124","14","away",TRUE,"REG","Jon Cooper",3,33,21,10,5,3,52.2,5,1
"2015030124","17","home",FALSE,"REG","Jeff Blashill",2,28,22,12,4,0,47.8,7,0
"2015030125","17","away",FALSE,"REG","Jeff Blashill",0,34,23,8,4,0,55.6,7,6
"2015030125","14","home",TRUE,"REG","Jon Cooper",1,24,26,8,4,0,44.4,17,6
"2014030181","20","away",TRUE,"REG","Bob Hartley",2,30,25,6,1,0,45.8,6,4
"2014030181","23","home",FALSE,"REG","Willie Desjardins",1,30,22,2,3,0,54.2,9,7
"2014030182","20","away",FALSE,"REG","Bob Hartley",1,23,19,95,2,1,50,8,5
"2014030182","23","home",TRUE,"REG","Willie Desjardins",4,32,30,71,4,1,50,9,6
"2014030183","23","away",FALSE,"REG","Willie Desjardins",2,25,18,39,3,0,50,16,16
"2014030183","20","home",TRUE,"REG","Bob Hartley",4,28,33,30,5,1,50,8,23
"2014030184","23","away",FALSE,"REG","Willie Desjardins",1,29,18,8,2,1,46.8,11,17
"2014030184","20","home",TRUE,"REG","Bob Hartley",3,22,29,14,4,2,53.2,8,22
"2014030185","20","away",FALSE,"REG","Bob Hartley",1,21,25,4,3,0,50.8,4,9
"2014030185","23","home",TRUE,"REG","Willie Desjardins",2,43,15,6,2,0,49.2,8,6
"2014030186","23","away",FALSE,"REG","Willie Desjardins",4,22,15,6,2,1,50.7,6,7
"2014030186","20","home",TRUE,"REG","Bob Hartley",7,33,32,4,3,1,49.3,8,10
"2016030411","18","away",FALSE,"REG","Peter Laviolette",3,26,37,6,3,2,42.1,4,8
"2016030411","5","home",TRUE,"REG","Mike Sullivan",5,12,31,6,3,1,57.9,7,5
"2016030412","18","away",FALSE,"REG","Peter Laviolette",1,38,41,19,4,0,57.1,4,5
"2016030412","5","home",TRUE,"REG","Mike Sullivan",4,27,35,15,7,0,42.9,3,8
"2016030413","5","away",FALSE,"REG","Mike Sullivan",1,28,26,44,3,0,52.9,12,4
"2016030413","18","home",TRUE,"REG","Peter Laviolette",5,33,33,34,3,2,47.1,10,10
"2016030414","5","away",FALSE,"REG","Mike Sullivan",1,24,32,6,3,0,56.1,16,5
"2016030414","18","home",TRUE,"REG","Peter Laviolette",4,26,28,8,2,0,43.9,12,8
"2016030415","18","away",FALSE,"REG","Peter Laviolette",0,24,41,58,2,0,50.9,1,6
"2016030415","5","home",TRUE,"REG","Mike Sullivan",6,24,37,42,6,1,49.1,6,2
"2016030416","5","away",TRUE,"REG","Mike Sullivan",2,29,24,8,0,0,31.6,10,8
"2016030416","18","home",FALSE,"REG","Peter Laviolette",0,27,23,0,4,0,68.4,13,3
"2013030411","3","away",FALSE,"OT","Alain Vigneault",2,27,33,10,3,0,49.1,10,1
"2013030411","26","home",TRUE,"OT","Darryl Sutter",3,43,45,8,4,0,50.9,18,6
"2013030412","3","away",FALSE,"OT","Alain Vigneault",4,38,51,8,5,1,49.1,15,4
"2013030412","26","home",TRUE,"OT","Darryl Sutter",5,44,50,10,4,1,50.9,33,3
"2013030413","26","away",TRUE,"REG","Darryl Sutter",3,15,18,12,4,1,52.1,7,6
"2013030413","3","home",FALSE,"REG","Alain Vigneault",0,32,25,8,6,0,47.9,11,8
"2013030414","26","away",FALSE,"REG","Darryl Sutter",1,41,27,8,2,0,63.1,5,7
"2013030414","3","home",TRUE,"REG","Alain Vigneault",2,19,32,6,3,0,36.9,10,8
"2013030415","3","away",FALSE,"OT","Alain Vigneault",2,30,42,8,5,1,49.5,15,4
"2013030415","26","home",TRUE,"OT","Darryl Sutter",3,51,44,10,4,1,50.5,25,9
"2014030241","20","away",FALSE,"REG","Bob Hartley",1,24,22,20,3,0,48.4,11,4
"2014030241","24","home",TRUE,"REG","Bruce Boudreau",6,35,27,18,4,2,51.6,14,9
"2014030242","20","away",FALSE,"REG","Bob Hartley",0,30,35,10,3,0,46,14,4
"2014030242","24","home",TRUE,"REG","Bruce Boudreau",3,34,39,8,4,0,54,13,6
"2014030243","24","away",FALSE,"OT","Bruce Boudreau",3,21,21,14,2,0,67.8,12,19
"2014030243","20","home",TRUE,"OT","Bob Hartley",4,21,26,6,6,1,32.2,15,19
"2014030244","24","away",TRUE,"REG","Bruce Boudreau",4,29,25,6,4,2,48.6,5,11
"2014030244","20","home",FALSE,"REG","Bob Hartley",2,27,27,10,2,0,51.4,12,23
"2014030245","20","away",FALSE,"OT","Bob Hartley",2,19,31,12,4,1,37.7,16,9
"2014030245","24","home",TRUE,"OT","Bruce Boudreau",3,47,33,12,4,2,62.3,15,13
"2015030171","18","away",TRUE,"REG","Peter Laviolette",3,33,33,8,3,0,39.1,11,5
"2015030171","24","home",FALSE,"REG","Bruce Boudreau",2,29,31,6,4,1,60.9,20,5
"2015030172","18","away",TRUE,"REG","Peter Laviolette",3,27,32,4,5,1,36.2,11,6
"2015030172","24","home",FALSE,"REG","Bruce Boudreau",2,29,47,12,1,0,63.8,15,6
"2015030173","24","away",TRUE,"REG","Bruce Boudreau",3,21,29,10,2,0,47.6,3,10
"2015030173","18","home",FALSE,"REG","Peter Laviolette",0,27,27,4,5,0,52.4,14,9
"2015030174","24","away",TRUE,"REG","Bruce Boudreau",4,25,27,14,5,0,41.5,3,7
"2015030174","18","home",FALSE,"REG","Peter Laviolette",1,31,41,14,6,0,58.5,8,3
"2015030175","18","away",FALSE,"REG","Peter Laviolette",2,29,30,14,3,0,39.4,13,5
"2015030175","24","home",TRUE,"REG","Bruce Boudreau",5,32,26,6,7,1,60.6,10,7
"2015030176","24","away",FALSE,"REG","Bruce Boudreau",1,27,25,2,2,1,51.9,5,5
"2015030176","18","home",TRUE,"REG","Peter Laviolette",3,26,30,4,1,0,48.1,8,4
"2015030177","18","away",TRUE,"REG","Peter Laviolette",2,20,19,10,3,0,49.1,7,7
"2015030177","24","home",FALSE,"REG","Bruce Boudreau",1,37,38,8,4,1,50.9,9,5
"2014030121","17","away",TRUE,"REG","Mike Babcock",3,14,25,14,3,1,41.3,4,7
"2014030121","14","home",FALSE,"REG","Jon Cooper",2,46,38,8,7,0,58.7,5,6
"2014030122","17","away",FALSE,"REG","Mike Babcock",1,24,25,12,4,0,55.8,6,6
"2014030122","14","home",TRUE,"REG","Jon Cooper",5,30,34,12,4,2,44.2,11,5
"2014030123","14","away",FALSE,"REG","Jon Cooper",0,22,26,10,6,0,50,3,0
"2014030123","17","home",TRUE,"REG","Mike Babcock",3,21,48,14,4,1,50,7,7
"2014030124","14","away",TRUE,"OT","Jon Cooper",3,29,34,12,4,0,55.4,2,1
"2014030124","17","home",FALSE,"OT","Mike Babcock",2,24,30,12,4,0,44.6,3,3
"2014030125","17","away",TRUE,"REG","Mike Babcock",4,30,32,8,4,2,35.9,3,6
"2014030125","14","home",FALSE,"REG","Jon Cooper",0,28,26,8,3,0,64.1,8,5
"2014030126","14","away",TRUE,"REG","Jon Cooper",5,28,27,22,2,0,55.2,4,5
"2014030126","17","home",FALSE,"REG","Mike Babcock",2,24,29,12,7,1,44.8,6,0
"2014030127","17","away",FALSE,"REG","Mike Babcock",0,31,31,10,3,0,52.7,6,5
"2014030127","14","home",TRUE,"REG","Jon Cooper",2,17,22,8,4,0,47.3,7,6
"2016030121","6","away",TRUE,"REG","Bruce Cassidy",2,25,27,4,4,0,50,5,5
"2016030121","9","home",FALSE,"REG","Guy Boucher",1,27,35,8,2,0,50,14,6
"2016030122","6","away",FALSE,"OT","Bruce Cassidy",3,29,53,10,3,1,46,12,3
"2016030122","9","home",TRUE,"OT","Guy Boucher",4,29,51,8,4,1,54,22,8
"2016030123","9","away",TRUE,"OT","Guy Boucher",4,32,38,10,4,2,54.8,6,16
"2016030123","6","home",FALSE,"OT","Bruce Cassidy",3,20,44,12,3,1,45.2,9,19
"2016030124","9","away",TRUE,"REG","Guy Boucher",1,27,30,2,3,0,53.7,9,18
"2016030124","6","home",FALSE,"REG","Bruce Cassidy",0,22,37,6,1,0,46.3,8,9
"2016030125","6","away",TRUE,"OT","Bruce Cassidy",3,39,56,12,3,0,53.9,12,5
"2016030125","9","home",FALSE,"OT","Guy Boucher",2,43,39,8,5,0,46.1,22,8
"2016030126","9","away",TRUE,"OT","Guy Boucher",3,29,32,6,5,2,44.3,16,20
"2016030126","6","home",FALSE,"OT","Bruce Cassidy",2,30,42,12,2,1,55.7,14,12
"2016030311","9","away",TRUE,"OT","Guy Boucher",2,35,32,10,2,0,50.7,6,11
"2016030311","5","home",FALSE,"OT","Mike Sullivan",1,28,27,4,5,0,49.3,17,4
"2016030312","9","away",FALSE,"REG","Guy Boucher",0,23,36,20,1,0,38.3,6,7
"2016030312","5","home",TRUE,"REG","Mike Sullivan",1,29,50,20,1,0,61.7,8,3
"2016030313","5","away",FALSE,"REG","Mike Sullivan",1,26,29,22,4,1,35.1,9,5
"2016030313","9","home",TRUE,"REG","Guy Boucher",5,29,34,12,4,0,64.9,12,3
"2016030314","5","away",TRUE,"REG","Mike Sullivan",3,35,36,8,2,1,47.5,3,4
"2016030314","9","home",FALSE,"REG","Guy Boucher",2,26,44,4,4,0,52.5,11,1
"2016030315","9","away",FALSE,"REG","Guy Boucher",0,25,53,8,4,0,60,5,4
"2016030315","5","home",TRUE,"REG","Mike Sullivan",7,36,28,10,3,3,40,4,5
"2016030316","5","away",FALSE,"REG","Mike Sullivan",1,46,29,10,3,0,58.5,7,5
"2016030316","9","home",TRUE,"REG","Guy Boucher",2,30,34,10,3,1,41.5,12,6
"2016030317","9","away",FALSE,"OT","Guy Boucher",2,29,25,2,2,0,47.6,1,6
"2016030317","5","home",TRUE,"OT","Mike Sullivan",3,42,44,4,1,1,52.4,9,8
"2016030241","22","away",TRUE,"REG","Todd McLellan",5,32,27,12,5,2,43.3,14,5
